interferogram_id,point_id,x_m,y_m,elevation_m,los_displacement_m
ASC-10,664,-239.48,-960.14,839.23,-0.083944
ASC-10,665,-1999.23,2035.04,411.04,-0.066163
ASC-10,666,1671.39,-2517.61,397.13,-0.039912
ASC-10,667,2957.69,559.4,450.96,-0.02926
ASC-10,668,-1589.11,-471.01,594.15,-0.093104
ASC-10,669,505.74,-1482.71,684.47,-0.067936
ASC-10,670,47.08,2251.97,578.0,-0.058492
ASC-10,671,-2974.24,1724.95,335.0,-0.06272
ASC-10,672,-2625.88,-2562.02,302.6,-0.054839
ASC-10,673,2693.46,-1453.15,415.72,-0.029411
ASC-10,674,-180.94,2236.53,571.74,-0.060619
ASC-10,675,2132.27,3447.02,324.92,-0.02411
ASC-10,676,-3033.93,780.95,357.13,-0.06878
ASC-10,677,663.69,2601.89,496.99,-0.047698
ASC-10,678,2557.18,3389.55,310.86,-0.02084
ASC-10,679,2569.46,1683.82,446.06,-0.029992
ASC-10,680,-3459.94,1013.13,315.43,-0.063612
ASC-10,681,152.04,-1951.33,556.24,-0.06843
ASC-10,682,-916.97,-907.03,700.92,-0.085642
ASC-10,683,1820.29,864.88,696.21,-0.045559
ASC-10,684,-2987.47,2984.81,284.85,-0.046089
ASC-10,685,-1645.51,-1387.07,481.29,-0.077975
ASC-10,686,2188.5,-733.54,568.26,-0.039563
ASC-10,687,-213.11,-3344.34,337.78,-0.0521
ASC-10,688,-327.95,1377.09,816.35,-0.071374
ASC-10,689,3279.91,-395.01,397.83,-0.022814
ASC-10,690,-1260.77,2084.12,493.58,-0.063786
ASC-10,691,-3207.95,-1864.42,299.45,-0.060285
ASC-10,692,-754.59,1117.52,790.7,-0.078054
ASC-10,693,-2426.39,1211.65,415.84,-0.07402
ASC-10,694,-2926.76,-249.73,370.93,-0.072931
ASC-10,695,475.02,-2179.76,505.65,-0.060532
ASC-10,696,3175.03,-679.71,402.11,-0.024949
ASC-10,697,555.85,1715.3,738.46,-0.057295
ASC-10,698,1029.8,-2175.7,486.11,-0.054165
ASC-10,699,-1234.6,-2869.71,352.21,-0.062668
DESC-01,0,875.67,497.86,1173.71,0.00555
DESC-01,1,2780.5,1765.71,412.23,0.012626
DESC-01,2,1929.8,624.99,688.02,0.009032
DESC-01,3,-1923.55,2119.45,411.65,-0.019158
DESC-01,4,-1398.84,353.29,681.09,-0.009019
DESC-01,5,2614.87,-2112.99,369.29,0.012848
DESC-01,6,-3463.14,579.08,320.51,-0.019994
DESC-01,7,2248.6,-63.45,604.37,0.010634
DESC-01,8,2079.49,-2338.45,389.9,0.013707
DESC-01,9,-224.46,834.16,1066.62,-0.008546
DESC-01,10,-1378.77,2218.72,460.56,-0.015241
DESC-01,11,-1551.02,-2554.39,364.16,0.003223
DESC-01,12,-1715.91,314.62,590.38,-0.01447
DESC-01,13,-384.47,1635.81,719.47,-0.004849
DESC-01,14,31.84,-678.88,1012.92,0.00255
DESC-01,15,374.48,-1609.68,648.43,0.00436
DESC-01,16,3468.5,-894.04,360.54,0.015719
DESC-01,17,2048.63,291.89,666.78,0.011827
DESC-01,18,855.25,1306.62,857.08,0.002133
DESC-01,19,3422.72,414.23,386.14,0.018849
DESC-01,20,-1992.84,-2750.82,324.21,2.2e-05
DESC-01,21,-2378.52,2225.2,359.9,-0.02386
DESC-01,22,787.78,2967.02,430.46,-0.000904
DESC-01,23,-3192.41,-2790.95,269.95,-0.006286
DESC-01,24,-3250.24,-1753.36,300.66,-0.007957
DESC-01,25,104.22,-2284.23,484.84,0.002936
DESC-01,26,-236.56,2444.09,522.14,-0.00984
DESC-01,27,2920.17,2871.95,323.76,0.010061
DESC-01,28,904.58,-3190.08,351.03,0.013692
DESC-01,29,98.82,-1173.06,794.71,8e-05
DESC-01,30,-21.89,-2152.54,508.05,0.00151
DESC-01,31,-1767.4,-213.27,567.86,-0.008628
DESC-01,32,-3417.44,2951.13,268.72,-0.032421
DESC-01,33,-2153.18,-3008.79,301.54,0.003972
DESC-01,34,1344.22,-2301.05,446.25,0.014601
DESC-01,35,-2095.75,-90.8,500.16,-0.010551
DESC-01,36,-913.25,168.24,867.88,-0.004781
DESC-01,37,-3473.86,1718.51,299.61,-0.030699
DESC-01,38,2310.33,-436.2,567.78,0.010543
DESC-01,39,-2418.77,-2512.04,315.94,-0.002901
DESC-01,40,-1626.8,-1024.72,527.39,-0.005481
DESC-01,41,2662.33,3374.65,307.25,0.007253
DESC-01,42,68.54,1755.06,725.89,-0.00585
DESC-01,43,2430.05,-2685.59,337.3,0.013865
DESC-01,44,978.02,2157.46,576.97,0.00258
DESC-01,45,1692.4,-1323.51,578.89,0.011685
DESC-01,46,-2859.53,1969.78,334.15,-0.025988
DESC-01,47,288.01,-3410.95,335.09,0.009611
DESC-01,48,54.41,2598.89,500.55,-0.006782
DESC-01,49,2599.38,-2363.83,351.0,0.013112
DESC-01,50,-971.15,-309.75,801.96,-0.004738
DESC-01,51,687.29,1132.29,965.25,-0.001559
DESC-01,52,-3085.24,55.09,356.7,-0.015534
DESC-01,53,-786.58,-2342.22,437.48,0.004458
DESC-01,54,-1238.75,-2526.17,386.09,0.003818
DESC-01,55,-2448.6,-1508.26,373.43,-0.006012
DESC-01,56,2214.37,-3133.26,315.66,0.01602
DESC-01,57,-843.88,-1984.19,489.89,0.005494
DESC-01,58,3351.24,-2589.26,295.32,0.019136
DESC-01,59,629.94,-246.42,1236.02,0.001433
DESC-01,60,735.39,-1004.43,838.69,0.003306
DESC-01,61,965.98,607.83,1091.23,0.005928
DESC-01,62,1235.15,-1533.85,603.39,0.011313
DESC-01,63,-2444.48,-3262.62,278.86,0.002815
DESC-01,64,-417.81,-1182.23,731.07,0.001991
DESC-01,65,-1823.05,1786.26,456.32,-0.016796
DESC-01,66,-682.51,-1709.13,558.46,0.000371
DESC-01,67,-2823.07,-668.16,372.82,-0.0134
DESC-01,68,3274.8,1784.82,358.56,0.012622
DESC-01,69,-1994.97,-653.23,493.22,-0.008986
DESC-01,70,1202.36,2709.87,453.44,-0.000757
DESC-01,71,-1397.06,2926.48,376.31,-0.018036
DESC-01,72,2618.54,-1326.29,435.73,0.014117
DESC-01,73,1135.5,1651.75,691.05,-0.000237
DESC-01,74,-2578.69,-1728.18,348.91,-0.004877
DESC-01,75,2415.52,-2523.34,350.54,0.014594
DESC-01,76,3114.64,-434.83,419.13,0.013314
DESC-01,77,2827.42,717.31,468.63,0.01446
DESC-01,78,488.03,3049.14,423.56,-0.002968
DESC-01,79,-2481.78,-2478.69,314.28,-0.003515
DESC-01,80,-2152.76,1486.54,436.69,-0.016613
DESC-01,81,2995.34,-171.75,444.52,0.014574
DESC-01,82,366.29,-2578.03,435.25,0.009101
DESC-01,83,-2236.13,3308.61,303.4,-0.025483
DESC-01,84,2688.4,1370.38,454.69,0.012166
DESC-01,85,991.0,-2597.99,419.61,0.012819
DESC-01,86,487.86,2840.29,456.87,-0.001995
DESC-01,87,-865.99,-2778.34,377.85,0.005237
DESC-01,88,-623.31,-2851.39,379.09,0.004916
DESC-01,89,-1823.58,-1179.14,477.31,-0.006855
DESC-01,90,-3233.6,3065.71,272.25,-0.032438
DESC-01,91,2633.53,-3268.83,292.4,0.016065
DESC-01,92,-225.89,2927.45,435.43,-0.009422
DESC-01,93,333.45,781.28,1217.45,-0.001401
DESC-01,94,-1244.86,-3030.64,337.81,0.004334
DESC-01,95,1759.27,480.14,757.02,0.008785
DESC-01,96,-3323.62,-288.46,331.06,-0.016039
DESC-01,97,-894.7,447.89,865.0,-0.003963
DESC-01,98,-3287.55,1660.42,313.4,-0.026187
DESC-01,99,-2639.76,1250.33,387.18,-0.020805
DESC-01,100,3270.04,3480.59,278.49,0.014728
DESC-01,101,1104.33,-2403.32,443.89,0.012324
DESC-01,102,-502.46,2189.99,558.8,-0.009853
DESC-01,103,166.18,-622.35,1060.73,0.00186
DESC-01,104,2609.66,1983.15,414.42,0.010029
DESC-01,105,-1090.53,2742.45,417.31,-0.017671
DESC-01,106,632.04,3443.99,370.59,-0.008512
DESC-01,107,1285.79,-1637.71,573.51,0.01168
DESC-01,108,-1012.1,-329.43,784.03,-0.003834
DESC-01,109,133.69,3099.45,416.39,-0.008614
DESC-01,110,1856.73,3120.17,365.19,0.00501
DESC-01,111,2864.26,-889.88,434.09,0.013552
DESC-01,112,-2442.56,3081.47,305.76,-0.025951
DESC-01,113,3033.94,-658.76,422.03,0.012654
DESC-01,114,-3463.75,-876.64,310.32,-0.014966
DESC-01,115,1770.84,1796.34,552.88,0.005544
DESC-01,116,2173.69,-201.52,618.11,0.007272
DESC-01,117,-2542.65,-362.61,417.32,-0.012092
DESC-01,118,-567.67,-797.17,821.42,-0.000765
DESC-01,119,2206.79,-470.37,589.85,0.006938
DESC-01,120,-3400.1,-2521.28,270.19,-0.006013
DESC-01,121,899.23,-3072.74,363.22,0.013045
DESC-01,122,2051.17,1777.95,511.61,0.007859
DESC-01,123,91.03,451.5,1406.2,-0.001546
DESC-01,124,1580.95,1203.23,707.0,0.005016
DESC-01,125,-1915.04,2116.35,412.85,-0.019516
DESC-01,126,-2110.35,-1889.26,378.88,-0.004345
DESC-01,127,-958.11,-1863.59,499.46,0.00222
DESC-01,128,-2244.16,-1554.64,391.11,-0.00241
DESC-01,129,-1077.57,-1372.53,572.23,0.001899
DESC-01,130,3136.87,1824.84,369.65,0.012141
DESC-01,131,513.33,-880.73,919.7,0.002026
DESC-01,132,-1119.52,-1237.68,590.06,0.000537
DESC-01,133,-1599.33,954.11,584.08,-0.011579
DESC-01,134,3164.28,-2194.01,324.53,0.016053
DESC-01,135,-388.65,-2755.06,398.42,0.003704
DESC-01,136,3362.76,1379.93,368.19,0.019208
DESC-01,137,108.66,1795.12,713.98,-0.004521
DESC-01,138,148.16,-1425.45,705.16,-0.000159
DESC-01,139,2775.78,952.29,467.25,0.011068
DESC-01,140,1699.37,-3261.46,324.48,0.013145
DESC-01,141,564.57,-669.77,1018.23,0.002736
DESC-01,142,-513.45,545.71,1032.12,-0.004338
DESC-01,143,2647.32,-1726.07,398.14,0.013657
DESC-01,144,-618.48,-1062.5,729.74,-0.001834
DESC-01,145,2959.32,766.85,444.82,0.015065
DESC-01,146,-3018.99,629.28,361.12,-0.01778
DESC-01,147,-490.02,-2420.66,441.88,0.003775
DESC-01,148,136.6,1446.07,848.97,-0.005104
DESC-01,149,3156.57,-2939.8,288.53,0.019253
DESC-01,150,-1743.01,3288.07,327.07,-0.022086
DESC-01,151,2142.27,-2083.47,412.14,0.011526
DESC-01,152,1235.3,-1725.16,560.08,0.011489
DESC-01,153,1519.6,-2097.9,464.78,0.011084
DESC-01,154,907.36,3440.49,366.55,-0.002707
DESC-01,155,3300.92,-1493.84,350.79,0.017911
DESC-01,156,-1171.23,737.05,728.0,-0.010035
DESC-01,157,-712.07,3434.44,356.62,-0.014798
DESC-01,158,-2079.62,3150.47,319.85,-0.02202
DESC-01,159,-3145.07,-3203.55,259.42,-0.006571
DESC-01,160,-2009.64,148.29,521.52,-0.012704
DESC-01,161,2908.25,709.13,455.08,0.016368
DESC-01,162,2381.18,1416.77,500.68,0.007584
DESC-01,163,-2713.16,-1148.63,366.07,-0.009974
DESC-01,164,726.45,-1204.64,763.74,0.002477
DESC-01,165,-145.62,-3470.01,327.56,0.008161
DESC-01,166,662.79,-3253.34,348.16,0.008073
DESC-01,167,1114.93,350.4,1063.3,0.003356
DESC-01,168,-1353.38,-2968.79,338.44,0.00326
DESC-01,169,3229.46,-2082.63,326.14,0.016927
DESC-01,170,-239.12,-1167.1,763.13,0.001791
DESC-01,171,896.71,-3006.7,370.5,0.013085
DESC-01,172,946.58,-3283.98,341.3,0.014398
DESC-01,173,-2212.77,2988.44,322.83,-0.022463
DESC-01,174,-3066.94,-453.54,352.43,-0.013493
DESC-01,175,-619.38,-2065.81,493.85,0.002224
DESC-01,176,1848.21,1459.16,596.56,0.005994
DESC-01,177,2206.55,-3433.88,297.27,0.021135
DESC-01,178,1609.92,-1784.88,507.29,0.015209
DESC-01,179,-2707.57,3225.25,287.3,-0.027558
DESC-01,180,2893.48,2783.83,330.66,0.011222
DESC-01,181,2114.26,951.48,605.07,0.010427
DESC-01,182,2643.84,-2847.58,315.6,0.014922
DESC-01,183,163.13,-1273.64,759.23,0.002457
DESC-01,184,2909.45,-3304.47,281.48,0.017164
DESC-01,185,-3173.43,-1965.66,297.94,-0.007401
DESC-01,186,-3287.98,-3321.96,252.53,-0.00165
DESC-01,187,-3358.49,-2616.85,269.06,-0.008498
DESC-01,188,-1730.62,932.5,555.7,-0.012266
DESC-01,189,-1760.01,-2796.9,332.79,-0.000705
DESC-01,190,-2187.48,-2409.66,335.6,-0.003247
DESC-01,191,469.39,2819.66,460.64,-0.002355
DESC-01,192,-3227.1,-1151.83,320.91,-0.012794
DESC-01,193,632.72,-1169.02,786.38,0.00269
DESC-01,194,-2337.92,-2894.22,299.73,-0.000261
DESC-01,195,1245.12,2071.51,570.73,0.002248
DESC-01,196,-3352.47,1234.64,319.39,-0.026597
DESC-01,197,-1326.01,329.93,705.61,-0.008803
DESC-01,198,3068.39,825.39,426.13,0.013825
DESC-01,199,268.77,-2797.34,403.34,0.009199
DESC-01,200,2181.11,-1677.86,454.99,0.010592
DESC-01,201,1106.18,585.49,1026.73,0.006157
DESC-01,202,775.26,3165.62,402.53,-0.003407
DESC-01,203,-2161.23,2219.92,379.57,-0.022021
DESC-01,204,520.76,985.08,1070.9,0.000447
DESC-01,205,-3222.2,131.73,343.26,-0.016742
DESC-01,206,2111.65,-3394.07,302.51,0.016792
DESC-01,207,3220.5,2735.01,313.87,0.014636
DESC-01,208,2478.06,-3032.02,311.6,0.011447
DESC-01,209,-3145.03,-2596.43,277.88,-0.006093
DESC-01,210,-1129.38,1351.5,641.22,-0.011554
DESC-01,211,-1273.98,2185.01,477.09,-0.016443
DESC-01,212,-2710.98,2005.85,344.4,-0.024791
DESC-01,213,886.28,-333.17,1084.4,0.003094
DESC-01,214,2082.21,-2260.61,397.89,0.01511
DESC-01,215,-1303.95,-3252.88,318.52,0.003736
DESC-01,216,2539.66,2459.66,379.86,0.013045
DESC-01,217,2079.89,3343.88,334.92,0.008029
DESC-01,218,-2596.03,-1791.05,344.06,-0.005649
DESC-01,219,1868.01,2562.53,426.53,0.004278
DESC-01,220,2678.35,-682.28,476.46,0.014607
DESC-01,221,-2119.02,-1320.59,423.27,-0.00573
DESC-01,222,515.49,36.08,1452.28,0.001785
DESC-01,223,971.25,-3442.82,326.95,0.012999
DESC-01,224,765.34,-401.0,1103.7,0.001173
DESC-01,225,-2826.28,-2103.12,312.68,-0.006523
DESC-01,226,1128.34,1487.2,740.64,-5.9e-05
DESC-01,227,923.68,18.0,1172.71,0.000966
DESC-01,228,2267.2,2581.97,391.27,0.008447
DESC-01,229,2124.59,2776.54,382.81,0.009581
DESC-01,230,-1209.82,-1282.69,565.94,0.001881
DESC-01,231,1554.33,-1537.31,559.49,0.012548
DESC-01,232,2570.91,3073.91,330.49,0.009202
DESC-01,233,2750.63,27.98,491.62,0.014763
DESC-01,234,-2369.41,-2824.39,301.89,0.000519
DESC-01,235,-3313.08,-3178.8,255.44,-0.004069
DESC-01,236,1055.65,3432.98,363.99,-0.0023
DESC-01,237,-1997.27,554.15,518.5,-0.014848
DESC-01,238,445.97,-3118.55,363.81,0.010716
DESC-01,239,3113.63,78.79,429.46,0.020297
DESC-01,240,-844.76,28.73,893.36,-0.005261
DESC-01,241,-1730.58,-452.29,561.9,-0.010997
DESC-01,242,-304.43,3158.96,400.31,-0.009881
DESC-01,243,1100.71,3141.4,396.55,-0.001134
DESC-01,244,-2792.31,-2625.23,291.91,-0.003956
DESC-01,245,-835.91,-2437.96,421.07,0.005917
DESC-01,246,-2563.95,-647.58,404.81,-0.011534
DESC-01,247,1137.12,2338.19,524.54,-0.000446
DESC-01,248,2313.87,866.27,564.7,0.007881
DESC-01,249,-862.02,1608.81,643.97,-0.010201
DESC-01,250,-897.93,532.41,854.86,-0.006448
DESC-01,251,276.65,-2029.6,539.25,0.004802
DESC-01,252,-1994.6,2224.36,395.05,-0.021862
DESC-01,253,-1768.13,-3401.85,294.09,0.002941
DESC-01,254,-1191.03,1389.39,620.6,-0.01355
DESC-01,255,-298.02,-2139.62,499.86,0.001597
DESC-01,256,-2929.28,-202.36,371.35,-0.014905
DESC-01,257,1769.12,3325.93,349.99,0.005161
DESC-01,258,553.38,273.25,1458.13,0.003845
DESC-01,259,-1402.14,-3101.36,326.09,0.002985
DESC-01,260,-2957.17,-498.54,362.78,-0.014577
DESC-01,261,1842.27,1121.87,652.76,0.010286
DESC-01,262,-2582.45,-3103.05,280.69,0.000598
DESC-01,263,-2567.55,-1731.42,349.65,-0.00463
DESC-01,264,-2585.21,-3371.65,270.27,0.00233
DESC-01,265,-2931.16,280.48,373.89,-0.013881
DESC-01,266,2844.75,-829.66,440.59,0.014576
DESC-01,267,-1615.29,25.83,616.17,-0.009019
DESC-01,268,-1355.13,-1429.14,518.92,0.001146
DESC-01,269,2329.56,1097.65,541.64,0.007725
DESC-01,270,839.46,-2288.4,474.72,0.009281
DESC-01,271,-2190.0,2846.56,333.05,-0.022743
DESC-01,272,-456.31,3220.57,388.17,-0.011649
DESC-01,273,2687.46,-49.04,502.76,0.013944
DESC-01,274,-872.38,-242.27,850.58,-0.004076
DESC-01,275,1476.17,2517.32,465.27,0.001833
DESC-01,276,-2822.35,-1471.14,341.5,-0.009088
DESC-01,277,1591.27,2121.74,520.44,0.001059
DESC-01,278,1935.31,-1488.85,512.93,0.01322
DESC-01,279,2280.37,1539.75,504.67,0.008812
DESC-01,280,1219.41,-1161.92,701.57,0.006582
DESC-01,281,-904.87,718.21,825.67,-0.007105
DESC-01,282,-3050.52,2981.08,282.3,-0.029751
DESC-01,283,131.43,-3119.73,363.57,0.008815
DESC-01,284,1802.22,2150.78,490.55,0.001205
DESC-01,285,-2164.13,292.92,489.83,-0.015662
DESC-01,286,-1636.34,-846.53,545.8,-0.007567
DESC-01,287,252.84,-1048.07,852.35,0.003865
DESC-01,288,1738.32,-3014.12,343.41,0.012279
DESC-01,289,2776.11,-1691.35,387.92,0.014028
DESC-01,290,-2619.81,861.96,403.83,-0.020071
DESC-01,291,-2210.11,-2816.87,309.6,-1.3e-05
DESC-01,292,2096.76,1185.85,582.57,0.009341
DESC-01,293,1011.65,3235.77,387.64,-0.004367
DESC-01,294,1546.81,3365.43,355.26,-0.001966
DESC-01,295,3477.4,2724.69,300.25,0.01758
DESC-01,296,3074.26,2146.28,356.64,0.013282
DESC-01,297,2401.18,-2254.33,374.04,0.012307
DESC-01,298,1939.81,3291.09,345.54,0.007686
DESC-01,299,-734.87,-2080.94,482.42,0.004835
DESC-01,300,988.6,2583.35,486.96,-0.003867
DESC-01,301,-2208.88,2645.12,345.14,-0.023258
DESC-01,302,1816.46,853.36,698.9,0.010586
DESC-01,303,1803.83,149.15,750.09,0.007705
DESC-01,304,1549.07,-2097.02,462.46,0.011197
DESC-01,305,-386.41,136.28,1147.33,-0.001049
DESC-01,306,-852.74,-1465.66,588.69,0.000408
DESC-01,307,-561.6,-2618.84,410.22,0.002716
DESC-01,308,-3266.63,-2602.66,272.91,-0.007928
DESC-01,309,2410.24,2108.2,425.09,0.007418
DESC-01,310,296.59,2956.82,438.73,-0.004543
DESC-01,311,-787.37,-2506.92,414.53,0.003287
DESC-01,312,336.2,-3407.17,335.41,0.010547
DESC-01,313,1551.48,-1654.57,537.53,0.011727
DESC-01,314,-829.77,-2558.93,405.55,0.004029
DESC-01,315,2314.48,-2179.61,387.67,0.010665
DESC-01,316,2936.24,583.29,453.98,0.015823
DESC-01,317,-787.97,-543.94,823.0,-0.001014
DESC-01,318,-2535.29,-495.4,414.22,-0.010527
DESC-01,319,1822.61,-2060.71,443.74,0.014906
DESC-01,320,3450.64,1152.12,367.16,0.018302
DESC-01,321,-2464.08,-1473.43,374.01,-0.006244
DESC-01,322,1488.73,-705.97,753.81,0.007692
DESC-01,323,2277.26,-256.1,587.78,0.009844
DESC-01,324,2944.0,2830.97,324.78,0.010526
DESC-01,325,-2636.33,-1775.51,341.72,-0.004936
DESC-01,326,-2857.33,1530.66,352.79,-0.022784
DESC-01,327,3415.1,-1334.42,348.15,0.019522
DESC-01,328,-2682.7,2760.98,309.11,-0.025818
DESC-01,329,-2262.35,-741.44,443.07,-0.008497
DESC-01,330,524.67,36.13,1446.17,0.001501
DESC-01,331,-376.09,2640.51,477.26,-0.011318
DESC-01,332,1752.75,1209.33,661.24,0.006244
DESC-01,333,-2166.1,-2839.49,310.37,0.000315
DESC-01,334,2900.99,-2542.15,320.73,0.015669
DESC-01,335,-1979.64,3435.13,307.21,-0.022727
DESC-01,336,1883.78,-3296.26,316.09,0.012763
DESC-01,337,-3026.78,-1393.9,328.25,-0.005511
DESC-01,338,-186.18,3212.26,396.18,-0.010006
DESC-01,339,-3272.09,-3394.26,251.16,-0.000244
DESC-01,340,-1303.33,-2370.21,399.08,0.00463
DESC-01,341,-1314.39,-2006.45,442.39,-0.002229
DESC-01,342,1538.24,-2895.26,362.51,0.012538
DESC-01,343,-314.88,-196.27,1121.08,0.001892
DESC-01,344,-3102.58,647.07,352.22,-0.02132
DESC-01,345,3467.53,-1271.75,346.16,0.01998
DESC-01,346,2720.9,-2739.45,318.45,0.014118
DESC-01,347,2914.27,2176.69,368.72,0.011909
DESC-01,348,-1773.97,2131.3,426.77,-0.018175
DESC-01,349,-741.23,434.7,936.31,-0.006688
DESC-01,350,-1909.74,-2535.81,343.84,-0.000557
DESC-01,351,-2625.66,293.38,413.11,-0.01607
DESC-01,352,-3268.83,906.67,332.66,-0.024294
DESC-01,353,23.36,-501.95,1107.07,0.002844
DESC-01,354,-2638.06,2547.04,322.27,-0.020191
DESC-01,355,-2265.87,-769.68,440.94,-0.008302
DESC-01,356,2523.33,76.21,539.92,0.013859
DESC-01,357,-110.3,-2701.0,412.72,0.005285
DESC-01,358,-2214.08,444.86,478.45,-0.016922
DESC-01,359,1189.05,1865.14,626.16,0.001736
DESC-01,360,-1638.95,1618.81,502.32,-0.01284
DESC-01,361,188.56,-1701.13,621.42,0.003065
DESC-01,362,-1519.33,3443.06,325.74,-0.019411
DESC-01,363,113.13,1539.54,808.83,-0.005394
DESC-01,364,899.74,-533.73,997.48,0.006848
DESC-01,365,253.46,-595.64,1081.73,6.9e-05
DESC-01,366,-730.77,1955.28,586.13,-0.009498
DESC-01,367,2035.7,-2270.22,400.44,0.015095
DESC-01,368,2614.06,977.39,494.65,0.010474
DESC-01,369,-2244.4,1531.88,421.1,-0.019358
DESC-01,370,-2545.84,114.38,424.78,-0.016404
DESC-01,371,-2707.66,2612.39,314.76,-0.023157
DESC-01,372,3357.18,-219.55,391.71,0.017409
DESC-01,373,3091.14,-245.75,427.89,0.013503
DESC-01,374,-1885.33,-1507.24,436.15,-0.005638
DESC-01,375,3289.35,2935.6,300.67,0.015688
DESC-01,376,-2045.28,-1286.11,435.62,-0.005047
DESC-01,377,45.33,1366.9,876.53,-0.006008
DESC-01,378,-18.3,-634.53,1026.97,0.001797
DESC-01,379,2904.69,3047.97,314.46,0.009485
DESC-01,380,-3216.3,3135.72,270.77,-0.029781
DESC-01,381,-1292.54,-3289.75,316.27,0.004318
DESC-01,382,699.82,3461.74,367.75,-0.007103
DESC-01,383,-3035.21,734.55,357.81,-0.019278
DESC-01,384,-1844.15,-2983.03,316.12,0.004608
DESC-01,385,-244.56,-20.78,1213.82,0.002121
DESC-01,386,2666.0,-3153.7,297.22,0.013401
DESC-01,387,1826.72,342.26,739.69,0.008859
DESC-01,388,2302.86,-2201.82,386.48,0.010833
DESC-01,389,1827.49,-924.42,623.58,0.009184
DESC-01,390,1454.05,-1367.1,609.84,0.008984
DESC-01,391,2447.85,715.48,544.01,0.009829
DESC-01,392,1270.34,2256.53,529.39,-0.000403
DESC-01,393,1649.78,3055.76,382.62,0.003049
DESC-01,394,-1388.49,-1197.99,547.86,-0.001287
DESC-01,395,-2326.51,487.83,457.68,-0.018861
DESC-01,396,1795.67,-3458.71,307.57,0.011666
DESC-01,397,-2339.14,-894.86,423.27,-0.009287
DESC-01,398,2936.19,3224.93,303.36,0.011221
DESC-01,399,676.5,-2668.13,418.05,0.011449
DESC-01,400,-1193.96,2588.79,429.27,-0.017131
DESC-01,401,3056.5,1067.54,418.48,0.00928
DESC-01,402,-2414.09,-1442.74,380.95,-0.006447
DESC-01,403,101.26,1947.13,664.5,-0.006019
DESC-01,404,-2859.12,-1475.03,338.3,-0.008764
DESC-01,405,3257.99,2763.71,310.35,0.014029
DESC-01,406,527.63,-2920.69,386.28,0.01003
DESC-01,407,2125.67,-2667.05,355.59,0.012681
DESC-01,408,-1526.54,1750.09,503.73,-0.010158
DESC-01,409,2112.58,-355.75,623.82,0.00807
DESC-01,410,1419.89,-2467.76,417.97,0.013377
DESC-01,411,1005.77,94.04,1132.09,0.002107
DESC-01,412,3153.94,-1421.22,368.18,0.016677
DESC-01,413,-465.56,345.21,1092.25,-0.003172
DESC-01,414,-594.38,1706.0,666.62,-0.008217
DESC-01,415,1344.85,2497.88,478.77,0.000348
DESC-01,416,2345.39,-3087.0,313.55,0.015295
DESC-01,417,-1154.47,646.48,743.98,-0.008163
DESC-01,418,1187.6,3385.66,365.43,-0.001705
DESC-01,419,-2036.74,-281.42,505.72,-0.008196
DESC-01,420,361.9,1886.97,686.78,-0.003097
DESC-01,421,1884.2,-2819.18,354.5,0.011394
DESC-01,422,-3042.8,2614.56,295.98,-0.030777
DESC-01,423,1594.89,574.37,810.7,0.006696
DESC-01,424,-3391.97,2717.84,276.25,-0.032315
DESC-01,425,3208.45,2009.83,352.86,0.013909
DESC-01,426,-219.31,2584.68,494.76,-0.008467
DESC-01,427,-636.5,-3098.93,352.48,0.004784
DESC-01,428,1543.11,1508.67,650.29,0.002448
DESC-01,429,163.09,-2121.13,518.34,0.004376
DESC-01,430,1615.94,-1639.33,532.12,0.013851
DESC-01,431,-2906.69,-1226.52,344.52,-0.009932
DESC-01,432,439.54,639.2,1303.23,0.001149
DESC-01,433,406.76,895.03,1138.64,0.000853
DESC-01,434,3024.8,3020.1,309.83,0.011665
DESC-01,435,-3222.76,-3410.97,251.94,-0.000796
DESC-01,436,-330.26,-2145.93,497.02,0.000143
DESC-01,437,917.51,-965.98,822.42,0.006717
DESC-01,438,355.23,2226.05,588.39,-0.002841
DESC-01,439,-2980.87,349.36,367.96,-0.015145
DESC-01,440,652.6,83.93,1371.16,0.00146
DESC-01,441,-1944.62,1821.3,436.81,-0.019629
DESC-01,442,-2131.16,1085.41,467.28,-0.016527
DESC-01,443,2650.84,-1471.01,419.29,0.013795
DESC-01,444,-2115.11,-2890.19,309.79,0.00264
DESC-01,445,-319.96,-263.85,1095.19,0.000267
DESC-01,446,1752.01,2661.16,423.22,0.005738
DESC-01,447,1451.21,686.99,851.91,0.006364
DESC-01,448,374.21,-3126.98,363.15,0.011439
DESC-01,449,2149.32,-419.46,608.71,0.006714
DESC-01,450,-239.29,-807.72,900.12,0.001498
DESC-01,451,842.7,576.97,1165.55,0.006367
DESC-01,452,2232.42,609.89,601.93,0.010319
DESC-01,453,1246.64,3159.32,389.02,-0.002797
DESC-01,454,992.8,-1133.34,750.87,0.005588
DESC-01,455,-657.1,-643.33,840.85,-0.000208
DESC-01,456,408.26,794.6,1202.55,-0.001176
DESC-01,457,-727.42,2704.73,446.75,-0.016268
DESC-01,458,1710.05,1443.01,628.41,0.004923
DESC-01,459,-836.99,-203.8,871.05,-0.004852
DESC-01,460,-233.65,2201.96,576.9,-0.00743
DESC-01,461,1788.2,-102.86,744.98,0.005531
DESC-01,462,25.59,3244.66,395.43,-0.011928
