interferogram_id,point_id,x_m,y_m,elevation_m,los_displacement_m
ASC-17,467,253.69,-695.66,1239.67,-0.045968
ASC-17,470,-372.12,-723.9,1133.31,-0.053962
ASC-17,472,191.49,377.6,1334.59,-0.047726
ASC-17,473,-86.68,-1045.57,1055.87,-0.047978
ASC-17,474,260.42,-38.29,1561.14,-0.049757
ASC-17,476,-238.34,-1002.7,1052.77,-0.050691
ASC-17,477,-719.19,341.79,1068.52,-0.054611
ASC-17,479,403.69,-462.88,1334.7,-0.046269
ASC-17,480,-797.71,-430.55,1048.6,-0.054462
ASC-17,482,-483.56,-1025.64,993.87,-0.050966
ASC-17,484,737.08,-859.55,1064.09,-0.034892
ASC-17,485,-222.8,669.85,1129.19,-0.046518
ASC-17,486,-618.55,870.72,959.85,-0.044214
ASC-17,487,-748.05,-450.39,1066.11,-0.055553
ASC-17,488,111.67,-685.96,1249.16,-0.04991
ASC-17,490,1395.73,-306.93,942.82,-0.018145
ASC-17,491,-1079.42,-244.59,952.84,-0.053169
ASC-17,497,-818.98,-648.2,1000.08,-0.052308
ASC-17,500,-761.09,-431.03,1063.87,-0.055469
ASC-17,503,-559.72,-408.3,1156.69,-0.057719
ASC-17,504,576.83,-1254.45,949.24,-0.035482
ASC-17,505,142.66,-707.4,1237.96,-0.048521
ASC-17,510,-362.75,-298.02,1277.3,-0.058313
ASC-17,512,-515.5,-387.66,1181.6,-0.057458
ASC-17,513,-431.09,975.38,966.88,-0.040112
ASC-17,517,-914.76,-573.02,979.5,-0.052673
ASC-17,518,661.14,-665.61,1159.04,-0.038824
ASC-17,520,-1017.73,-16.2,981.08,-0.052144
ASC-17,521,256.06,14.28,1543.87,-0.050014
ASC-17,524,-701.97,286.81,1086.23,-0.055923
ASC-17,527,-201.06,51.16,1386.86,-0.055316
ASC-17,528,-860.53,-832.03,945.36,-0.049912
ASC-17,533,925.95,658.11,1022.21,-0.025805
ASC-17,535,420.38,187.32,1383.42,-0.045038
ASC-17,537,706.8,-370.01,1237.77,-0.03731
ASC-17,539,-36.87,-672.08,1241.58,-0.052797
ASC-17,542,-284.98,552.25,1164.04,-0.04747
ASC-17,544,1085.03,-871.45,958.86,-0.027977
ASC-17,545,-208.22,-553.17,1256.79,-0.055272
ASC-17,546,207.02,-316.01,1473.34,-0.051642
ASC-17,548,-459.05,998.4,953.57,-0.040365
ASC-17,549,-631.25,-277.08,1144.8,-0.057703
ASC-17,553,-349.22,1095.86,938.51,-0.038437
ASC-17,557,512.59,528.16,1194.7,-0.039424
ASC-17,559,-890.18,620.67,947.48,-0.049445
ASC-17,560,1045.07,481.58,1028.37,-0.024439
ASC-17,563,886.53,49.49,1174.05,-0.031989
ASC-17,566,1239.02,114.01,1007.25,-0.022868
ASC-17,567,749.59,890.34,992.88,-0.027633
ASC-17,568,107.12,537.01,1242.88,-0.045335
ASC-17,569,-146.19,-783.23,1166.27,-0.053203
ASC-17,571,856.56,-561.28,1120.68,-0.034602
ASC-17,573,-860.2,660.03,948.22,-0.048556
ASC-17,574,1198.0,-573.96,985.52,-0.025792
ASC-17,575,-983.67,426.46,952.34,-0.049432
ASC-17,580,-439.94,397.78,1168.26,-0.053203
ASC-17,581,542.59,41.96,1364.14,-0.041001
ASC-17,584,-30.0,-855.99,1149.35,-0.050629
ASC-17,588,-8.61,-444.77,1372.43,-0.054336
ASC-17,589,351.15,27.86,1483.27,-0.048156
ASC-17,590,410.23,174.54,1393.67,-0.044651
ASC-17,592,-813.75,359.03,1027.34,-0.052598
ASC-17,593,961.19,-525.31,1087.25,-0.032774
ASC-17,594,502.94,67.21,1382.04,-0.043836
ASC-17,595,656.34,-665.5,1160.68,-0.038427
ASC-17,596,488.74,17.07,1401.09,-0.04486
ASC-17,600,1349.75,78.37,964.74,-0.020367
ASC-17,602,-339.94,-1281.89,930.73,-0.046308
ASC-17,603,21.1,840.94,1085.14,-0.039649
ASC-17,605,3.12,-1.54,1526.29,-0.052551
ASC-17,606,-141.11,-1282.0,954.26,-0.045058
ASC-17,610,749.58,40.71,1246.69,-0.035976
ASC-17,615,-805.94,31.66,1070.19,-0.053327
ASC-17,618,177.42,1110.96,972.28,-0.036521
ASC-17,622,-82.73,31.9,1462.9,-0.054323
ASC-17,623,-126.83,931.96,1031.62,-0.042445
ASC-17,624,140.74,106.75,1511.87,-0.049994
ASC-17,625,814.18,-374.0,1185.15,-0.035501
ASC-17,626,-796.13,-965.98,931.38,-0.050344
ASC-17,627,759.0,783.65,1028.31,-0.028577
ASC-17,630,208.83,688.58,1162.32,-0.042116
ASC-17,631,150.53,-538.27,1335.33,-0.051574
ASC-17,633,-1011.59,-630.44,935.48,-0.050329
ASC-17,640,-236.57,186.38,1328.6,-0.054845
ASC-17,641,768.01,-1211.17,934.11,-0.031478
ASC-17,649,1085.35,-963.67,934.96,-0.027163
ASC-17,650,20.08,351.44,1339.97,-0.050782
ASC-17,651,-0.49,-1162.92,1012.67,-0.045151
ASC-17,653,-1031.74,-179.26,974.44,-0.053287
ASC-17,654,463.19,-1271.26,956.22,-0.037866
ASC-17,655,-726.68,-107.18,1110.02,-0.055829
ASC-17,657,-919.67,-700.4,954.33,-0.050257
ASC-17,658,-683.48,499.06,1046.64,-0.050523
ASC-17,661,-342.03,-575.45,1199.85,-0.055637
ASC-17,663,-565.8,707.84,1025.0,-0.045712
ASC-17,667,-280.56,-758.19,1146.0,-0.054402
ASC-17,669,-516.36,-17.47,1215.26,-0.058253
ASC-17,671,197.89,861.48,1079.24,-0.040011
ASC-17,672,777.2,601.65,1086.83,-0.030016
ASC-17,673,1179.02,427.46,990.12,-0.020525
ASC-17,674,766.89,836.1,1007.97,-0.027791
ASC-17,675,739.2,459.0,1148.38,-0.034577
ASC-17,678,-133.84,431.51,1261.55,-0.050404
ASC-17,679,401.07,596.75,1187.5,-0.04072
ASC-18,0,10943.93,2007.4,253.12,0.001211
ASC-18,2,9330.7,1357.17,258.02,0.00034
ASC-18,5,13393.97,479.81,250.89,-0.001765
ASC-18,6,3413.75,-6427.88,276.54,0.001557
ASC-18,7,-14921.08,10406.94,250.05,0.00132
ASC-18,8,12312.22,-4746.38,251.01,0.003424
ASC-18,9,14544.1,-11992.34,250.04,-0.001521
ASC-18,11,9409.83,10697.29,250.52,0.005179
ASC-18,12,-12527.76,-11620.94,250.1,-0.001013
ASC-18,16,532.49,-10344.86,254.65,0.003437
ASC-18,18,9420.2,-2267.8,257.05,0.002803
ASC-18,19,-63.98,-8337.73,264.23,0.000976
ASC-18,20,-7551.62,944.11,268.69,-0.001942
ASC-18,21,8300.58,-2746.5,261.94,0.000175
ASC-18,24,7114.51,7663.27,254.3,-8.9e-05
ASC-18,25,14782.82,3601.63,250.32,0.000969
ASC-18,26,-14096.18,1679.53,250.48,-0.002934
ASC-18,27,2969.33,-5649.8,293.64,0.00129
ASC-18,29,-11479.9,6974.94,250.73,-0.000544
ASC-18,30,-8306.96,9956.15,250.95,0.001637
ASC-18,31,1506.85,1762.7,642.65,-0.004766
ASC-18,32,6669.82,3541.11,272.22,0.001082
ASC-18,35,-13453.84,-7342.99,250.27,-0.002602
ASC-18,37,-5378.95,-5544.5,268.64,-0.001403
ASC-18,41,-1326.51,-2312.8,566.43,-0.018241
ASC-18,42,6979.54,1892.82,276.97,-0.000421
ASC-18,44,-11258.36,-10466.19,250.27,-0.000149
ASC-18,48,1547.02,-11129.15,252.88,-0.001297
ASC-18,50,13371.38,-5010.67,250.55,0.002406
ASC-18,51,11246.09,-12303.04,250.15,0.00037
ASC-18,52,-3850.69,6817.46,266.68,-0.005337
ASC-18,54,894.36,12257.57,251.46,0.00392
ASC-18,56,-10182.2,1320.54,254.27,-0.002377
ASC-18,57,1783.94,4163.38,361.95,-0.001752
ASC-18,58,-1831.55,11276.78,252.32,-0.000104
ASC-18,59,-14950.06,13339.66,250.02,0.001196
ASC-18,61,-3003.03,-8511.82,259.42,-0.001518
ASC-18,62,13901.68,-6713.5,250.29,0.001885
ASC-18,63,-13364.56,-7134.47,250.29,-0.004628
ASC-18,64,12856.38,8236.74,250.3,0.003623
ASC-18,65,12249.58,3661.0,251.23,0.000107
ASC-18,67,-9383.13,3779.52,254.62,-9.4e-05
ASC-18,68,8739.13,4852.79,255.71,0.002326
ASC-18,72,-2242.94,5683.75,293.69,-0.005228
ASC-18,73,-1172.24,-13283.67,250.88,-0.001996
ASC-18,74,-5905.28,10664.53,251.48,-0.000535
ASC-18,75,-13882.88,1024.1,250.56,-0.001258
ASC-18,77,9798.67,-10617.29,250.5,0.001339
ASC-18,78,9904.85,-8999.62,250.91,0.00234
ASC-18,80,1589.42,-12313.67,251.49,-0.002332
ASC-18,81,-4386.21,-5360.34,279.28,-0.002736
ASC-18,84,9277.05,-10801.03,250.56,0.001201
ASC-18,86,224.43,3858.54,406.92,-0.002541
ASC-18,89,8457.05,-13398.23,250.23,-0.00484
ASC-18,90,6886.99,-4374.65,266.54,0.002332
ASC-18,95,-6129.21,11734.34,250.83,-0.00135
ASC-18,96,7895.02,3956.17,260.94,0.000442
ASC-18,97,-539.9,-9719.17,256.52,7e-06
ASC-18,99,-1055.32,8899.72,259.12,-0.003215
ASC-18,100,-3753.68,9771.43,253.89,-0.001771
ASC-18,102,-3243.98,-10763.73,252.76,-0.003467
ASC-18,103,-9561.08,10483.56,250.48,-0.001597
ASC-18,105,-3009.22,9732.68,254.56,0.000857
ASC-18,106,2374.19,-774.95,633.62,-0.005843
ASC-18,108,4428.82,9077.38,255.1,-0.001085
ASC-18,109,731.87,-5085.21,335.19,-0.005478
ASC-18,110,-6486.01,-10388.54,251.54,-0.001438
ASC-18,112,13812.38,-8821.42,250.17,-0.001391
ASC-18,115,-5454.87,-3259.54,289.03,-0.004793
ASC-18,116,-5600.83,-4414.79,275.62,-0.001345
ASC-18,117,-4271.59,6022.21,271.28,-0.00137
ASC-18,118,-635.82,3226.9,461.85,-0.006817
ASC-18,119,11798.0,-9879.35,250.3,0.002182
ASC-18,120,-1009.74,4589.48,346.67,-0.003182
ASC-18,122,994.22,-1429.55,828.17,-0.016506
ASC-18,124,4077.08,8813.77,256.32,0.000726
ASC-18,125,-4839.77,6657.43,263.28,-0.000721
ASC-18,129,2538.72,4021.43,350.22,-0.001542
ASC-18,130,-2585.13,-10677.63,253.2,-0.001259
ASC-18,131,14338.69,-4761.5,250.35,-0.002115
ASC-18,133,7309.92,11767.76,250.64,0.001717
ASC-18,134,-7069.62,8498.81,252.76,-0.00281
ASC-18,137,7527.16,7334.82,254.19,0.000421
ASC-18,138,12261.14,921.63,251.64,0.000764
ASC-18,141,-103.7,6454.04,287.02,0.000202
ASC-18,142,-11445.62,-14395.85,250.05,-0.002822
ASC-18,143,-2410.73,10733.4,252.92,-0.000887
ASC-18,144,-7264.79,-702.97,272.43,-0.005056
ASC-18,145,-14051.46,2516.87,250.46,-0.001057
ASC-18,147,12851.61,11639.95,250.09,0.002317
ASC-18,148,921.41,-51.35,1161.75,-0.022709
ASC-18,150,-11580.96,-2850.97,251.73,-0.001568
ASC-18,152,-12255.03,3951.72,251.0,-0.000797
ASC-18,153,-13850.75,1382.25,250.56,-0.003564
ASC-18,154,-11636.41,1497.8,251.89,0.001718
ASC-18,155,7578.82,-335.19,272.53,0.000769
ASC-18,157,-12129.37,13486.99,250.05,-0.002638
ASC-18,159,4560.34,-14863.35,250.27,0.000253
ASC-18,161,-14884.34,-7407.8,250.13,-0.003772
ASC-18,162,5769.49,-2639.51,295.32,0.002065
ASC-18,163,-2096.16,5312.36,304.54,-0.002041
ASC-18,164,12950.09,4984.78,250.67,0.002246
ASC-18,166,4097.19,12746.8,250.81,-0.002347
ASC-18,168,-5478.2,-2635.63,295.16,-0.004214
ASC-18,169,3892.73,9274.55,255.19,-0.00162
ASC-18,171,-2363.82,1310.75,533.77,-0.016765
ASC-18,172,-4171.99,5787.64,274.42,-0.001765
ASC-18,173,3199.12,-14784.55,250.33,6.7e-05
ASC-18,174,10653.43,6300.25,251.52,0.001106
ASC-18,175,-9146.6,431.98,257.94,-0.000831
ASC-18,176,2860.42,10452.43,253.33,-0.002094
ASC-18,177,3480.85,-9705.26,254.88,-5e-06
ASC-18,179,-4198.23,14193.67,250.35,0.00172
ASC-18,181,9492.16,5518.87,253.3,0.002759
ASC-18,182,-10337.38,12580.53,250.15,-0.000938
ASC-18,184,-7256.47,395.79,272.67,-0.004154
ASC-18,186,-10135.86,-7416.08,251.25,0.000719
ASC-18,187,-4865.41,401.1,335.21,-0.008488
ASC-18,188,5417.15,6522.85,262.83,0.001586
ASC-18,189,7179.37,-76.65,278.19,-0.000467
ASC-18,190,9551.41,-5299.05,253.56,0.000893
ASC-18,191,9425.89,-3128.28,256.17,0.001457
ASC-18,192,-5316.65,-12235.37,250.85,-0.000451
ASC-18,193,984.08,-14882.39,250.37,-0.001928
ASC-18,194,7137.69,12896.16,250.39,-0.001449
ASC-18,195,3368.44,-3666.54,346.26,0.002855
ASC-18,196,2395.81,6712.63,276.3,-0.001143
ASC-18,198,13356.58,-6816.96,250.37,0.001267
ASC-18,201,-11403.08,-132.19,252.28,0.000461
ASC-18,202,-6346.6,4615.84,266.3,-0.005951
ASC-18,203,9030.8,2297.35,258.47,0.001225
ASC-18,207,14792.44,-13171.21,250.03,0.0008
ASC-18,208,-11432.08,861.56,252.2,-7.4e-05
ASC-18,212,1138.84,199.18,1041.08,-0.018487
ASC-18,215,-3387.87,-3678.02,334.85,-0.008911
ASC-18,216,-479.95,2592.96,554.47,-0.010651
ASC-18,217,-10267.86,14161.93,250.08,-0.002428
ASC-18,219,-12347.39,9010.22,250.26,0.000426
ASC-18,220,-21.86,-14868.76,250.38,6.4e-05
ASC-18,228,-7028.09,6508.96,256.24,0.002493
ASC-18,230,49.12,-5093.19,336.36,-0.003646
ASC-18,235,-8925.93,9283.9,251.0,0.000388
ASC-18,240,11019.95,11822.96,250.18,0.001784
ASC-18,241,-4901.3,-9670.69,253.39,-0.003325
ASC-18,242,565.35,2776.7,531.6,-0.010133
ASC-18,243,6794.74,5142.87,262.79,0.002532
ASC-18,244,1830.79,-2540.96,517.36,-0.006732
ASC-18,245,10814.72,-5083.11,252.01,0.001864
ASC-18,253,-12282.12,-11217.62,250.13,0.00146
ASC-18,254,-13528.9,-14903.42,250.02,-0.000511
ASC-18,256,-412.89,-9301.03,258.26,-0.002264
ASC-18,257,-2668.32,1923.73,455.02,-0.013833
ASC-18,258,-10432.22,-14784.07,250.06,-0.00205
ASC-18,259,92.72,-160.93,1574.97,-0.039098
ASC-18,261,11831.71,-14471.51,250.05,-0.000865
ASC-18,262,-3281.01,-6224.36,278.07,-0.002594
ASC-18,263,-11121.62,-1377.89,252.56,-0.003151
ASC-18,264,7708.35,487.53,270.77,0.001057
ASC-18,266,6431.22,4663.93,267.66,0.001225
ASC-18,267,9030.99,7469.27,252.16,0.001907
ASC-18,268,13894.63,-11799.47,250.06,-0.000637
ASC-18,269,-9874.35,12384.18,250.19,-0.000271
ASC-18,270,-7116.72,-4268.31,263.26,-0.004466
ASC-18,271,-3364.16,3137.63,349.2,-0.007812
ASC-18,273,-1931.03,5625.77,297.95,-0.003568
ASC-18,275,10162.73,7671.57,251.23,0.003276
ASC-18,276,-11413.51,-5185.77,251.25,-0.000614
ASC-18,277,-11736.21,-14148.91,250.05,-0.00176
ASC-18,278,-12258.44,5225.13,250.78,0.00089
ASC-18,279,297.06,-3312.6,481.94,-0.010636
ASC-18,280,-8680.83,10504.72,250.66,-0.001729
ASC-18,281,-4225.76,-14099.1,250.4,0.000891
ASC-18,282,-196.53,6545.31,285.11,0.000513
ASC-18,283,880.35,-1534.14,816.91,-0.018149
ASC-18,284,-3247.31,-13936.63,250.51,-0.001439
ASC-18,285,-10854.46,-2886.84,252.55,-0.002169
ASC-18,288,1940.61,4081.41,363.0,9.4e-05
ASC-18,289,-6349.46,6299.83,258.89,0.000898
ASC-18,290,14983.28,11546.71,250.04,-0.000624
ASC-18,292,11445.91,413.76,252.62,0.002657
ASC-18,293,3820.02,-14000.5,250.47,-0.002432
ASC-18,296,1578.52,-13035.75,251.0,0.001853
ASC-18,298,-1034.15,3264.05,445.08,-0.004846
ASC-18,299,8252.73,-12151.15,250.43,-0.00132
ASC-18,300,4062.92,4392.63,301.56,0.000643
ASC-18,301,-11106.05,7225.15,250.81,-0.001045
ASC-18,302,-8653.27,12691.9,250.25,0.001403
ASC-18,304,-14181.97,13977.75,250.02,-0.001562
ASC-18,306,1020.1,2106.98,628.65,-0.010352
ASC-18,307,-3465.21,-7940.07,261.45,-0.001557
ASC-18,308,-2391.36,-4064.31,351.37,-0.010038
ASC-18,309,-645.32,-7453.13,272.74,0.000864
ASC-18,310,-12012.51,14662.05,250.03,-0.004424
ASC-18,313,4893.33,-12707.01,250.78,0.000175
ASC-18,315,11370.01,-9995.63,250.34,0.000417
ASC-18,316,5895.02,-6192.08,263.25,-0.001682
ASC-18,317,-7379.37,-1672.97,269.47,-0.001771
ASC-18,319,11342.29,-1567.78,252.64,-0.002588
ASC-18,320,-1138.02,9060.97,258.3,-0.002233
ASC-18,322,9768.11,594.17,256.6,3.1e-05
ASC-18,325,13888.16,2750.5,250.58,0.003929
ASC-18,327,13287.03,-11763.16,250.08,0.000512
ASC-18,328,-6489.59,2329.15,277.67,-0.003568
ASC-18,331,-9654.37,-4.74,256.03,-0.001438
ASC-18,332,-4737.99,-11455.41,251.44,-0.002396
ASC-18,334,8527.47,4675.41,256.64,0.002881
ASC-18,335,6065.05,4970.94,268.6,0.001084
ASC-18,336,-7968.52,-2385.73,262.88,-0.000853
ASC-18,337,6972.77,9904.37,251.69,-0.0009
ASC-18,338,-13819.2,10690.07,250.08,-0.000663
ASC-18,339,-7077.96,-8840.25,252.55,-0.000663
ASC-18,341,-13285.07,-7725.79,250.26,-0.003716
ASC-18,343,-14000.18,2998.48,250.45,-0.000396
ASC-18,345,-370.82,-4983.37,340.45,-0.004388
ASC-18,346,8183.74,10214.08,250.99,-0.002191
ASC-18,347,883.39,-4775.31,349.89,-0.004881
ASC-18,348,-11304.63,5911.37,251.06,-0.003544
ASC-18,349,-1452.69,7322.79,270.83,-0.00113
ASC-18,350,-14773.54,9783.79,250.07,0.001416
ASC-18,351,-6003.36,3837.58,274.33,-0.006035
ASC-18,352,4055.07,-1936.39,376.73,0.00202
ASC-18,353,-9594.2,-14987.05,250.07,0.000509
ASC-18,354,12509.72,6647.96,250.56,0.003745
ASC-18,355,4042.25,2221.64,363.53,0.006442
ASC-18,356,-14236.52,-11681.22,250.05,-0.000851
ASC-18,357,-2123.08,5871.19,290.65,-0.004695
ASC-18,359,-7316.49,4705.99,260.15,0.000192
ASC-18,360,-11413.68,-1442.64,252.17,-0.00438
ASC-18,362,-459.28,6795.93,280.24,0.00156
ASC-18,364,-7697.39,11487.62,250.59,0.00068
ASC-18,365,-1040.05,-14976.73,250.35,-0.002455
ASC-18,367,5959.06,14456.34,250.23,-0.0024
ASC-18,368,14928.79,-14327.35,250.02,-0.000858
ASC-18,370,-12648.19,-6713.81,250.47,-0.002141
ASC-18,371,-10460.93,1771.88,253.53,-0.004718
ASC-18,372,-6000.49,-12597.48,250.6,-0.000273
ASC-18,373,13219.4,4486.98,250.64,0.003945
ASC-18,374,-13077.91,10585.67,250.11,0.002456
ASC-18,376,-2849.95,6272.3,278.26,-0.003235
ASC-18,386,682.86,-13434.14,250.83,-0.000522
ASC-18,387,-5510.48,-4662.21,274.49,-0.002197
ASC-18,388,3581.19,10454.4,252.97,-0.000264
ASC-18,391,-12304.71,5200.82,250.76,0.001283
ASC-18,394,-9687.26,8568.36,250.97,0.000463
ASC-18,398,-920.53,7323.16,271.95,-0.000406
ASC-18,400,13999.04,-4659.07,250.42,-0.00021
ASC-18,401,-2197.97,-13510.28,250.72,-0.001067
ASC-18,402,1135.44,379.58,1015.21,-0.017013
ASC-18,403,-5477.1,-12857.27,250.6,0.002475
ASC-18,404,12142.62,9089.79,250.32,-0.00017
ASC-18,405,10683.85,-5230.49,252.08,0.00055
ASC-18,406,-522.52,-14933.0,250.36,0.001026
ASC-18,407,-14969.41,-6101.23,250.17,-0.000286
ASC-18,410,-10836.88,-10865.94,250.27,0.000974
ASC-18,411,-1085.14,8219.46,263.23,-0.002396
ASC-18,412,6870.49,2052.75,277.86,0.00026
ASC-18,413,4825.8,-14047.04,250.39,0.000225
ASC-18,414,-12053.37,5687.81,250.78,-0.002324
ASC-18,415,12402.89,-12554.95,250.08,0.000105
ASC-18,417,12208.76,9788.74,250.24,-0.002146
ASC-18,418,-2411.83,-6701.8,277.11,-0.005048
ASC-18,419,12213.29,-14735.74,250.04,-0.001218
ASC-18,421,-13884.89,1786.2,250.54,0.000442
ASC-18,423,5421.06,-3261.48,295.78,0.001202
ASC-18,424,2436.86,-14223.95,250.49,0.00055
ASC-18,425,-14920.49,13452.09,250.02,9.3e-05
ASC-18,426,3957.1,-12112.31,251.26,-0.001784
ASC-18,428,10958.29,-7442.38,250.98,0.001319
ASC-18,429,-3211.36,3474.93,342.41,-0.00775
ASC-18,430,-13117.79,-8270.01,250.24,-0.001087
ASC-18,431,7094.96,-13341.67,250.34,9.7e-05
ASC-18,432,-3976.73,196.96,390.67,-0.01006
ASC-18,433,-5162.98,-7517.3,258.73,-0.00208
ASC-18,434,5170.85,4621.76,280.65,0.000487
ASC-18,438,11124.3,-64.33,253.15,0.001671
ASC-18,439,9003.02,-715.43,260.11,0.001398
ASC-18,440,-511.93,2104.14,643.99,-0.013936
ASC-18,442,-9480.14,737.84,256.52,-0.001516
ASC-18,443,-14034.75,-9308.78,250.12,-0.002538
ASC-18,444,8848.2,8164.07,251.8,0.001044
ASC-18,445,-7369.08,-3548.55,264.07,-0.002511
ASC-18,446,7491.68,-7902.6,253.61,-0.002235
ASC-18,447,-13220.53,3274.3,250.66,-0.002533
ASC-18,448,-7653.17,4081.53,260.29,-0.003203
ASC-18,449,-2138.05,-4122.89,356.0,-0.011288
ASC-18,450,-3695.76,6166.9,273.78,-0.002149
ASC-18,451,-8794.1,-9033.13,251.24,-0.001838
ASC-18,452,8296.06,-13801.32,250.2,-0.001272
ASC-18,453,-12874.82,-8588.94,250.25,-0.002532
ASC-18,454,3343.37,7647.28,263.45,0.000284
ASC-18,455,1881.29,-11455.43,252.34,-0.004141
ASC-18,456,658.74,4443.6,361.64,-0.00075
ASC-18,457,-9555.05,1959.66,255.67,-0.002378
ASC-18,458,4485.34,2420.93,336.81,0.004438
ASC-18,459,6534.64,-5172.61,264.99,0.000466
ASC-18,461,268.39,-1253.08,977.2,-0.027058
ASC-18,462,-531.0,368.04,1140.12,-0.040231
ASC-18,463,-46.64,161.48,1427.58,-0.037736
ASC-18,465,101.79,-405.61,1416.03,-0.037032
ASC-18,466,-268.39,-355.2,1309.99,-0.03766
ASC-18,468,-702.05,274.47,1088.43,-0.038078
ASC-18,470,-372.12,-723.9,1133.31,-0.037922
ASC-18,471,134.28,185.46,1457.72,-0.034866
ASC-18,472,191.49,377.6,1334.59,-0.031945
ASC-18,474,260.42,-38.29,1561.14,-0.036539
ASC-18,478,1260.49,-613.2,956.17,-0.016922
ASC-18,479,403.69,-462.88,1334.7,-0.031053
ASC-18,481,-680.64,-41.03,1132.06,-0.038765
ASC-18,482,-483.56,-1025.64,993.87,-0.036229
ASC-18,483,-17.71,-1075.0,1049.23,-0.032527
ASC-18,484,737.08,-859.55,1064.09,-0.023205
ASC-18,485,-222.8,669.85,1129.19,-0.030853
ASC-18,487,-748.05,-450.39,1066.11,-0.035858
ASC-18,488,111.67,-685.96,1249.16,-0.034426
ASC-18,489,-124.15,-382.91,1365.72,-0.036666
ASC-18,490,1395.73,-306.93,942.82,-0.01541
ASC-18,491,-1079.42,-244.59,952.84,-0.035597
ASC-18,492,-820.59,347.24,1026.72,-0.037764
ASC-18,493,-339.48,-1119.87,989.31,-0.034617
ASC-18,494,1424.76,-123.2,939.26,-0.017316
ASC-18,495,-331.31,-1083.36,1004.45,-0.035944
ASC-18,496,-508.89,-396.89,1182.66,-0.037376
ASC-18,497,-818.98,-648.2,1000.08,-0.035993
ASC-18,498,1144.64,145.75,1044.4,-0.019219
ASC-18,500,-761.09,-431.03,1063.87,-0.035948
ASC-18,502,224.37,-1348.44,941.13,-0.027381
ASC-18,503,-559.72,-408.3,1156.69,-0.037413
ASC-18,504,576.83,-1254.45,949.24,-0.023698
ASC-18,505,142.66,-707.4,1237.96,-0.033998
ASC-18,506,-605.78,37.47,1165.35,-0.040962
ASC-18,507,401.52,-602.64,1264.34,-0.031506
ASC-18,508,-261.44,561.32,1166.83,-0.034348
ASC-18,509,778.84,-1175.37,944.04,-0.022847
ASC-18,510,-362.75,-298.02,1277.3,-0.037882
ASC-18,512,-515.5,-387.66,1181.6,-0.038034
ASC-18,513,-431.09,975.38,966.88,-0.030024
ASC-18,514,646.85,-578.64,1196.87,-0.026494
ASC-18,515,276.37,-860.6,1152.27,-0.031256
ASC-18,522,79.47,-1294.47,962.22,-0.029541
ASC-18,523,55.15,630.78,1189.97,-0.032015
ASC-18,526,-808.12,712.82,951.58,-0.033793
ASC-18,527,-201.06,51.16,1386.86,-0.040066
ASC-18,528,-860.53,-832.03,945.36,-0.033595
ASC-18,529,-137.77,802.38,1085.98,-0.029118
ASC-18,530,-554.55,763.0,1010.41,-0.031412
ASC-18,533,925.95,658.11,1022.21,-0.016972
ASC-18,534,-239.33,385.59,1249.3,-0.037522
ASC-18,536,499.08,1114.2,951.36,-0.020892
ASC-18,537,706.8,-370.01,1237.77,-0.025546
ASC-18,539,-36.87,-672.08,1241.58,-0.034669
ASC-18,540,681.86,-1052.34,1006.35,-0.024491
ASC-18,541,770.96,894.49,986.77,-0.019753
ASC-18,542,-284.98,552.25,1164.04,-0.034389
ASC-18,545,-208.22,-553.17,1256.79,-0.037432
ASC-18,546,207.02,-316.01,1473.34,-0.033649
ASC-18,547,-937.14,-453.76,989.2,-0.033831
ASC-18,549,-631.25,-277.08,1144.8,-0.038292
ASC-18,550,76.78,489.47,1267.65,-0.032621
ASC-18,551,149.01,-691.91,1246.53,-0.03426
ASC-18,553,-349.22,1095.86,938.51,-0.026166
ASC-18,556,468.71,-813.02,1148.0,-0.029116
ASC-18,557,512.59,528.16,1194.7,-0.025524
ASC-18,558,-913.03,-189.32,1023.2,-0.038134
ASC-18,559,-890.18,620.67,947.48,-0.033927
ASC-18,560,1045.07,481.58,1028.37,-0.017138
ASC-18,561,-1132.0,-193.27,934.87,-0.034124
ASC-18,562,1013.36,-0.55,1114.85,-0.020082
ASC-18,563,886.53,49.49,1174.05,-0.02323
ASC-18,564,94.65,228.71,1426.13,-0.035443
ASC-18,566,1239.02,114.01,1007.25,-0.018882
ASC-18,567,749.59,890.34,992.88,-0.019531
ASC-18,568,107.12,537.01,1242.88,-0.031686
ASC-18,569,-146.19,-783.23,1166.27,-0.036262
ASC-18,570,-171.34,-360.52,1354.61,-0.036323
ASC-18,571,856.56,-561.28,1120.68,-0.022549
ASC-18,574,1198.0,-573.96,985.52,-0.01747
ASC-18,575,-983.67,426.46,952.34,-0.03553
ASC-18,576,269.01,365.44,1333.64,-0.032313
ASC-18,577,508.33,551.1,1185.46,-0.025988
ASC-18,580,-439.94,397.78,1168.26,-0.039231
ASC-18,581,542.59,41.96,1364.14,-0.030371
ASC-18,582,11.97,14.51,1525.75,-0.038969
ASC-18,583,1137.59,153.46,1046.67,-0.019085
ASC-18,584,-30.0,-855.99,1149.35,-0.034824
ASC-18,586,126.59,-902.5,1136.34,-0.033066
ASC-18,587,1085.12,-750.96,988.65,-0.01805
ASC-18,588,-8.61,-444.77,1372.43,-0.036161
ASC-18,589,351.15,27.86,1483.27,-0.033419
ASC-18,590,410.23,174.54,1393.67,-0.032141
