station_id,day,east_disp_m,north_disp_m,vertical_disp_m,east_sigma_m,north_sigma_m,vertical_sigma_m
GNSS-06,97,0.001181,0.004551,-0.005449,0.0025,0.0025,0.006
GNSS-06,98,-0.00093,0.003022,-0.006171,0.0025,0.0025,0.006
GNSS-06,99,0.00618,0.004339,-0.001645,0.0025,0.0025,0.006
GNSS-06,100,0.002353,-0.001801,-0.002637,0.0025,0.0025,0.006
GNSS-06,101,0.003334,-0.000259,-0.004876,0.0025,0.0025,0.006
GNSS-06,102,0.007542,-0.002215,-0.007581,0.0025,0.0025,0.006
GNSS-06,103,0.005058,0.002414,0.00338,0.0025,0.0025,0.006
GNSS-06,104,-0.000612,0.004434,0.006918,0.0025,0.0025,0.006
GNSS-06,105,0.009319,0.003392,-0.004601,0.0025,0.0025,0.006
GNSS-06,106,-0.000142,0.001159,-0.004176,0.0025,0.0025,0.006
GNSS-06,107,-0.000983,-0.003118,-0.011317,0.0025,0.0025,0.006
GNSS-06,108,0.001241,0.005063,-0.001154,0.0025,0.0025,0.006
GNSS-06,109,0.001091,0.000612,-0.010893,0.0025,0.0025,0.006
GNSS-06,110,0.000148,0.002533,-0.005966,0.0025,0.0025,0.006
GNSS-06,111,0.005368,-0.006702,0.003235,0.0025,0.0025,0.006
GNSS-06,112,-0.000395,0.007841,0.001721,0.0025,0.0025,0.006
GNSS-06,113,0.000942,0.001343,-0.007891,0.0025,0.0025,0.006
GNSS-06,114,0.003831,-0.000802,-0.000291,0.0025,0.0025,0.006
GNSS-06,115,-0.003196,-0.000286,0.006299,0.0025,0.0025,0.006
GNSS-06,116,0.005505,0.004078,0.000657,0.0025,0.0025,0.006
GNSS-06,117,0.007033,0.00339,0.008217,0.0025,0.0025,0.006
GNSS-06,118,0.00216,-0.00052,-0.006362,0.0025,0.0025,0.006
GNSS-06,119,0.006565,0.002506,-0.002405,0.0025,0.0025,0.006
GNSS-06,120,0.0062,0.005227,0.008993,0.0025,0.0025,0.006
GNSS-06,121,9.6e-05,0.000773,0.00126,0.0025,0.0025,0.006
GNSS-06,122,0.000398,-0.005036,0.007324,0.0025,0.0025,0.006
GNSS-06,123,0.001998,-0.000162,0.000175,0.0025,0.0025,0.006
GNSS-06,124,0.001425,-0.004547,0.004457,0.0025,0.0025,0.006
GNSS-06,125,0.003987,-0.000508,-0.002467,0.0025,0.0025,0.006
GNSS-06,126,0.000945,-0.000252,-0.001921,0.0025,0.0025,0.006
GNSS-06,127,0.002022,0.001579,0.007242,0.0025,0.0025,0.006
GNSS-06,128,-0.002782,-0.005979,0.006688,0.0025,0.0025,0.006
GNSS-06,129,0.00464,0.003353,0.002286,0.0025,0.0025,0.006
GNSS-06,130,0.003179,-0.000832,-0.00117,0.0025,0.0025,0.006
GNSS-06,131,-0.001649,-0.004472,-0.000585,0.0025,0.0025,0.006
GNSS-06,132,0.00682,-0.002307,0.00536,0.0025,0.0025,0.006
GNSS-06,133,-0.001669,0.000582,0.015793,0.0025,0.0025,0.006
GNSS-06,134,0.002625,-0.003879,0.000527,0.0025,0.0025,0.006
GNSS-06,135,0.004415,0.006154,0.010651,0.0025,0.0025,0.006
GNSS-06,136,0.000453,0.004601,0.003319,0.0025,0.0025,0.006
GNSS-06,137,0.002209,0.001744,0.001637,0.0025,0.0025,0.006
GNSS-06,138,0.000745,0.000866,0.008637,0.0025,0.0025,0.006
GNSS-06,139,0.002167,0.001318,-0.004102,0.0025,0.0025,0.006
GNSS-06,140,-0.000823,0.003765,0.007951,0.0025,0.0025,0.006
GNSS-06,141,0.003281,-0.001352,-0.002099,0.0025,0.0025,0.006
GNSS-06,142,0.006025,0.005771,0.004419,0.0025,0.0025,0.006
GNSS-06,143,0.004815,-0.000455,-0.003517,0.0025,0.0025,0.006
GNSS-06,144,0.002057,-0.001869,0.011293,0.0025,0.0025,0.006
GNSS-06,145,-0.003162,0.000855,-0.004149,0.0025,0.0025,0.006
GNSS-06,146,0.006564,0.002408,-0.00271,0.0025,0.0025,0.006
GNSS-06,147,0.000921,-0.003821,-0.003658,0.0025,0.0025,0.006
GNSS-06,148,0.002427,-0.003672,-0.003673,0.0025,0.0025,0.006
GNSS-06,149,0.00546,0.000517,0.003964,0.0025,0.0025,0.006
GNSS-06,150,0.002278,0.001499,0.004147,0.0025,0.0025,0.006
GNSS-06,151,0.003145,-0.000662,0.008493,0.0025,0.0025,0.006
GNSS-06,152,0.000448,0.000888,0.004715,0.0025,0.0025,0.006
GNSS-06,153,0.004178,0.000116,0.004439,0.0025,0.0025,0.006
GNSS-06,154,-0.004719,0.001653,0.006757,0.0025,0.0025,0.006
GNSS-06,155,0.002697,-0.002928,-0.0052,0.0025,0.0025,0.006
GNSS-06,156,0.002158,-0.001601,0.003951,0.0025,0.0025,0.006
GNSS-06,157,0.002714,-0.00015,0.002565,0.0025,0.0025,0.006
GNSS-06,158,-0.00068,-0.002456,0.009704,0.0025,0.0025,0.006
GNSS-06,159,0.006683,-0.001366,0.000466,0.0025,0.0025,0.006
GNSS-06,160,0.004048,0.001377,0.002108,0.0025,0.0025,0.006
GNSS-06,161,-8.3e-05,0.002552,-0.006388,0.0025,0.0025,0.006
GNSS-06,162,0.000944,0.004795,-0.000148,0.0025,0.0025,0.006
GNSS-06,163,0.001411,-0.000546,-0.006278,0.0025,0.0025,0.006
GNSS-06,164,-0.000285,0.001124,-0.006452,0.0025,0.0025,0.006
GNSS-06,165,0.00718,-0.000524,0.001043,0.0025,0.0025,0.006
GNSS-06,166,0.003136,-0.000347,-0.004095,0.0025,0.0025,0.006
GNSS-06,167,0.002096,0.001211,-0.000767,0.0025,0.0025,0.006
GNSS-06,168,0.001815,0.002166,-0.000628,0.0025,0.0025,0.006
GNSS-06,169,0.005279,0.002366,-0.006128,0.0025,0.0025,0.006
GNSS-06,170,0.003855,0.008565,0.011708,0.0025,0.0025,0.006
GNSS-06,171,0.004611,0.000928,0.006036,0.0025,0.0025,0.006
GNSS-06,172,-0.000146,0.00487,0.001852,0.0025,0.0025,0.006
GNSS-06,173,0.002856,0.001529,-0.005119,0.0025,0.0025,0.006
GNSS-06,174,0.001292,0.002566,0.014222,0.0025,0.0025,0.006
GNSS-06,175,-0.005103,0.001016,0.009728,0.0025,0.0025,0.006
GNSS-06,176,0.001157,0.002181,-0.000625,0.0025,0.0025,0.006
GNSS-06,177,0.000513,0.009485,-0.001965,0.0025,0.0025,0.006
GNSS-06,178,0.003157,0.001517,0.00296,0.0025,0.0025,0.006
GNSS-06,179,0.000884,-0.002146,0.0043,0.0025,0.0025,0.006
GNSS-06,180,0.006603,0.005515,-0.008709,0.0025,0.0025,0.006
GNSS-06,181,-0.003646,0.004267,0.001546,0.0025,0.0025,0.006
GNSS-06,182,0.005995,0.003047,0.017547,0.0025,0.0025,0.006
GNSS-06,183,0.006722,0.003224,-0.003924,0.0025,0.0025,0.006
GNSS-06,184,-0.003914,0.00636,-0.001268,0.0025,0.0025,0.006
GNSS-06,185,0.000621,0.00107,-0.016284,0.0025,0.0025,0.006
GNSS-06,186,0.008255,-0.002448,0.001241,0.0025,0.0025,0.006
GNSS-06,187,0.001301,-0.001368,0.00401,0.0025,0.0025,0.006
GNSS-06,188,0.006205,0.005738,-0.005128,0.0025,0.0025,0.006
GNSS-06,189,0.001784,0.002948,-0.00112,0.0025,0.0025,0.006
GNSS-06,190,0.007524,0.003227,0.008955,0.0025,0.0025,0.006
GNSS-06,191,0.004734,-0.00035,-0.006842,0.0025,0.0025,0.006
GNSS-06,192,0.001157,0.001924,0.020943,0.0025,0.0025,0.006
GNSS-06,193,0.004847,-0.000134,-0.003632,0.0025,0.0025,0.006
GNSS-06,194,0.005457,-0.002881,-0.005644,0.0025,0.0025,0.006
GNSS-06,195,0.00381,-0.002068,-0.010672,0.0025,0.0025,0.006
GNSS-06,196,0.004743,0.004347,-0.002838,0.0025,0.0025,0.006
GNSS-06,197,0.006813,0.00496,0.003501,0.0025,0.0025,0.006
GNSS-06,198,0.004889,0.001469,-0.014207,0.0025,0.0025,0.006
GNSS-06,199,-0.001611,0.004227,0.009957,0.0025,0.0025,0.006
GNSS-06,200,-0.002478,-0.0043,-0.001549,0.0025,0.0025,0.006
GNSS-06,201,0.000434,0.008317,0.003828,0.0025,0.0025,0.006
GNSS-06,202,0.006292,0.00607,-0.005254,0.0025,0.0025,0.006
GNSS-06,203,0.006291,0.009248,-0.00408,0.0025,0.0025,0.006
GNSS-06,204,0.006709,-0.001314,0.000467,0.0025,0.0025,0.006
GNSS-06,205,0.008014,0.00197,0.00021,0.0025,0.0025,0.006
GNSS-06,206,0.006292,0.002397,-0.007999,0.0025,0.0025,0.006
GNSS-06,207,0.007063,0.000426,0.006102,0.0025,0.0025,0.006
GNSS-06,208,0.007016,0.003842,0.003648,0.0025,0.0025,0.006
GNSS-06,209,0.010611,-0.000119,0.005276,0.0025,0.0025,0.006
GNSS-06,210,0.00174,0.001046,-0.009848,0.0025,0.0025,0.006
GNSS-06,211,-0.000757,0.000846,-0.007855,0.0025,0.0025,0.006
GNSS-06,212,0.008077,0.001677,0.000226,0.0025,0.0025,0.006
GNSS-06,213,0.011692,0.004792,0.000439,0.0025,0.0025,0.006
GNSS-06,214,0.0033,0.002737,-0.003401,0.0025,0.0025,0.006
GNSS-06,215,0.005622,-0.004548,0.008189,0.0025,0.0025,0.006
GNSS-06,216,0.008153,0.008714,0.003736,0.0025,0.0025,0.006
GNSS-06,217,0.003479,0.00164,-0.003008,0.0025,0.0025,0.006
GNSS-06,218,0.006537,0.001246,0.000575,0.0025,0.0025,0.006
GNSS-06,219,0.005154,0.001889,0.004499,0.0025,0.0025,0.006
GNSS-06,220,0.007759,0.001575,0.001499,0.0025,0.0025,0.006
GNSS-06,221,0.004179,0.006351,-0.000126,0.0025,0.0025,0.006
GNSS-06,222,0.008354,0.003915,-0.005635,0.0025,0.0025,0.006
GNSS-06,223,0.003933,0.001847,-0.003333,0.0025,0.0025,0.006
GNSS-06,224,0.000184,-0.000683,0.001017,0.0025,0.0025,0.006
GNSS-06,225,0.003501,0.002516,0.006079,0.0025,0.0025,0.006
GNSS-06,226,0.002895,0.008488,-7.1e-05,0.0025,0.0025,0.006
GNSS-06,227,0.009818,0.000991,0.004376,0.0025,0.0025,0.006
GNSS-06,228,0.005345,0.005019,0.004968,0.0025,0.0025,0.006
GNSS-06,229,0.006761,0.004107,-0.004802,0.0025,0.0025,0.006
GNSS-06,230,0.002657,-0.004247,-0.003656,0.0025,0.0025,0.006
GNSS-06,231,0.004689,0.004426,0.012474,0.0025,0.0025,0.006
GNSS-06,232,0.005729,-0.002847,0.006988,0.0025,0.0025,0.006
GNSS-06,233,0.013041,0.006322,0.007767,0.0025,0.0025,0.006
GNSS-06,234,-0.001114,-0.000347,-0.001438,0.0025,0.0025,0.006
GNSS-06,235,0.005639,0.006664,-0.008334,0.0025,0.0025,0.006
GNSS-06,236,0.006134,-0.002331,-0.000803,0.0025,0.0025,0.006
GNSS-06,237,0.009373,-6.5e-05,0.002606,0.0025,0.0025,0.006
GNSS-06,238,0.007729,0.001048,0.00148,0.0025,0.0025,0.006
GNSS-06,239,0.006264,0.003551,0.004475,0.0025,0.0025,0.006
GNSS-06,240,0.002678,0.001969,0.005412,0.0025,0.0025,0.006
GNSS-06,241,0.010043,0.004135,-0.016121,0.0025,0.0025,0.006
GNSS-06,242,0.010656,0.006095,-0.003587,0.0025,0.0025,0.006
GNSS-06,243,0.008555,0.002983,0.009258,0.0025,0.0025,0.006
GNSS-06,244,0.003378,0.002479,-0.003259,0.0025,0.0025,0.006
GNSS-06,245,0.002577,0.000146,-0.007099,0.0025,0.0025,0.006
GNSS-06,246,0.00136,0.001357,-0.006632,0.0025,0.0025,0.006
GNSS-06,247,0.008504,-0.000824,-0.004703,0.0025,0.0025,0.006
GNSS-06,248,0.007815,-0.004035,-0.003616,0.0025,0.0025,0.006
GNSS-06,249,0.006607,0.007935,-0.009962,0.0025,0.0025,0.006
GNSS-06,250,0.006377,-0.003687,-0.002084,0.0025,0.0025,0.006
GNSS-06,251,0.009802,-0.005575,-0.010654,0.0025,0.0025,0.006
GNSS-06,252,0.004334,0.000419,-0.006817,0.0025,0.0025,0.006
GNSS-06,253,0.006324,-0.000718,-0.007776,0.0025,0.0025,0.006
GNSS-06,254,0.001278,0.001461,-0.000246,0.0025,0.0025,0.006
GNSS-06,255,0.006998,0.005448,0.006367,0.0025,0.0025,0.006
GNSS-06,256,0.005567,0.002358,0.008363,0.0025,0.0025,0.006
GNSS-06,257,0.006267,0.004579,-0.000458,0.0025,0.0025,0.006
GNSS-06,258,0.003736,0.003574,-0.003967,0.0025,0.0025,0.006
GNSS-06,259,0.005117,0.004625,0.004781,0.0025,0.0025,0.006
GNSS-06,260,0.009764,0.000756,-0.010953,0.0025,0.0025,0.006
GNSS-06,261,0.008339,-0.001154,0.009357,0.0025,0.0025,0.006
GNSS-06,262,0.004985,0.005642,0.001073,0.0025,0.0025,0.006
GNSS-06,263,0.009661,0.000703,0.006086,0.0025,0.0025,0.006
GNSS-06,264,0.004425,0.000301,0.006213,0.0025,0.0025,0.006
GNSS-06,265,0.004956,0.002203,-0.005958,0.0025,0.0025,0.006
GNSS-06,266,0.006229,0.004493,0.008123,0.0025,0.0025,0.006
GNSS-06,267,0.006859,0.003217,-0.000954,0.0025,0.0025,0.006
GNSS-06,268,0.009707,-0.000213,0.003921,0.0025,0.0025,0.006
GNSS-06,269,0.011954,0.007423,0.006244,0.0025,0.0025,0.006
GNSS-06,270,0.004308,0.004097,3.8e-05,0.0025,0.0025,0.006
GNSS-06,271,0.004734,0.003269,0.003263,0.0025,0.0025,0.006
GNSS-06,272,0.004981,0.002673,0.011634,0.0025,0.0025,0.006
GNSS-06,273,0.009459,0.006672,-0.003751,0.0025,0.0025,0.006
GNSS-06,274,0.004638,0.003326,-0.008081,0.0025,0.0025,0.006
GNSS-06,275,0.003629,0.0036,0.002228,0.0025,0.0025,0.006
GNSS-06,276,0.00858,0.000716,-0.009707,0.0025,0.0025,0.006
GNSS-06,277,0.007447,0.002989,-0.005727,0.0025,0.0025,0.006
GNSS-06,278,0.006874,-0.004066,-0.002578,0.0025,0.0025,0.006
GNSS-06,279,-0.000867,0.004393,-0.00257,0.0025,0.0025,0.006
GNSS-06,280,0.006807,-0.000669,-0.001345,0.0025,0.0025,0.006
GNSS-06,281,0.009036,0.007976,-0.001639,0.0025,0.0025,0.006
GNSS-06,282,0.00657,0.005853,0.001569,0.0025,0.0025,0.006
GNSS-06,283,0.006847,0.001842,-0.00034,0.0025,0.0025,0.006
GNSS-06,284,0.01228,0.004197,-0.007569,0.0025,0.0025,0.006
GNSS-06,285,0.008728,0.000813,0.010023,0.0025,0.0025,0.006
GNSS-06,286,0.009538,-0.0014,-0.002059,0.0025,0.0025,0.006
GNSS-06,287,0.003732,-0.000578,-0.000645,0.0025,0.0025,0.006
GNSS-06,288,0.002058,0.003623,0.009512,0.0025,0.0025,0.006
GNSS-06,289,0.004079,0.002682,0.002316,0.0025,0.0025,0.006
GNSS-06,290,0.007437,0.000531,-0.006037,0.0025,0.0025,0.006
GNSS-06,291,0.003994,-0.00104,0.001466,0.0025,0.0025,0.006
GNSS-06,292,0.003925,0.003766,0.00277,0.0025,0.0025,0.006
GNSS-06,293,0.005147,0.003652,-0.009664,0.0025,0.0025,0.006
GNSS-06,294,0.000271,-0.001633,0.002659,0.0025,0.0025,0.006
GNSS-06,295,0.006392,-0.003083,-0.00227,0.0025,0.0025,0.006
GNSS-06,296,0.005241,-0.000893,0.004497,0.0025,0.0025,0.006
GNSS-06,297,0.009765,0.003615,-0.010126,0.0025,0.0025,0.006
GNSS-06,298,0.001689,0.002825,-0.001552,0.0025,0.0025,0.006
GNSS-06,299,0.005452,0.007667,0.011659,0.0025,0.0025,0.006
GNSS-06,300,0.009072,0.004044,0.00633,0.0025,0.0025,0.006
GNSS-06,301,0.010841,0.001589,-0.006745,0.0025,0.0025,0.006
GNSS-06,302,0.009578,0.004625,0.001649,0.0025,0.0025,0.006
GNSS-06,303,0.009856,-0.002336,0.010711,0.0025,0.0025,0.006
GNSS-06,304,0.008484,0.005538,-0.007379,0.0025,0.0025,0.006
GNSS-06,305,0.004871,0.005399,-0.003154,0.0025,0.0025,0.006
GNSS-06,306,0.000372,0.001474,-0.002839,0.0025,0.0025,0.006
GNSS-06,307,0.009873,0.007264,0.009418,0.0025,0.0025,0.006
GNSS-06,308,0.010515,0.003932,0.007676,0.0025,0.0025,0.006
GNSS-06,309,0.001197,-0.000617,0.019275,0.0025,0.0025,0.006
GNSS-06,310,0.005997,0.008595,-0.000851,0.0025,0.0025,0.006
GNSS-06,311,-0.000375,-0.001567,0.008312,0.0025,0.0025,0.006
GNSS-06,312,0.004608,0.000529,-0.002339,0.0025,0.0025,0.006
GNSS-06,313,0.006645,0.006057,0.010051,0.0025,0.0025,0.006
GNSS-06,314,0.013328,0.003908,0.000621,0.0025,0.0025,0.006
GNSS-06,315,0.014548,0.00305,0.017676,0.0025,0.0025,0.006
GNSS-06,316,4.2e-05,0.002444,0.007316,0.0025,0.0025,0.006
GNSS-06,317,0.012732,0.008834,0.005324,0.0025,0.0025,0.006
GNSS-06,318,0.006991,0.003697,-0.001711,0.0025,0.0025,0.006
GNSS-06,319,0.005436,-0.002558,0.004803,0.0025,0.0025,0.006
GNSS-06,320,0.002671,0.009548,0.007542,0.0025,0.0025,0.006
GNSS-06,321,0.0037,0.005892,0.003544,0.0025,0.0025,0.006
GNSS-06,322,0.01039,0.00701,0.008107,0.0025,0.0025,0.006
GNSS-06,323,0.012516,0.003473,-0.017414,0.0025,0.0025,0.006
GNSS-06,324,0.008896,0.004139,-0.001035,0.0025,0.0025,0.006
GNSS-06,325,0.011899,0.000962,0.002894,0.0025,0.0025,0.006
GNSS-06,326,0.008042,0.001406,0.003826,0.0025,0.0025,0.006
GNSS-06,327,0.007671,0.002322,-0.009965,0.0025,0.0025,0.006
GNSS-06,328,0.00701,-0.00131,-0.000175,0.0025,0.0025,0.006
GNSS-06,329,0.003543,0.003116,0.006046,0.0025,0.0025,0.006
GNSS-06,330,0.009615,0.008254,0.008181,0.0025,0.0025,0.006
GNSS-07,0,-0.000819,-0.00238,-0.005346,0.0025,0.0025,0.006
GNSS-07,1,-0.001147,0.002333,0.005377,0.0025,0.0025,0.006
GNSS-07,2,0.002152,-0.001145,-0.004543,0.0025,0.0025,0.006
GNSS-07,3,-0.000943,-0.00304,0.00535,0.0025,0.0025,0.006
GNSS-07,4,0.004488,-5.7e-05,-0.004214,0.0025,0.0025,0.006
GNSS-07,5,0.001489,-0.004621,-0.012095,0.0025,0.0025,0.006
GNSS-07,6,-0.000941,-0.001459,0.002508,0.0025,0.0025,0.006
GNSS-07,7,0.002982,-0.004667,-0.001359,0.0025,0.0025,0.006
GNSS-07,8,-0.003653,0.00426,-0.004384,0.0025,0.0025,0.006
GNSS-07,9,-0.00028,-0.002014,0.002356,0.0025,0.0025,0.006
GNSS-07,10,0.000927,0.002985,-0.002663,0.0025,0.0025,0.006
GNSS-07,11,-0.003526,-0.002012,-0.007583,0.0025,0.0025,0.006
GNSS-07,12,-0.001372,0.00487,0.009576,0.0025,0.0025,0.006
GNSS-07,13,0.002709,0.001713,0.006025,0.0025,0.0025,0.006
GNSS-07,14,-0.006782,0.003417,0.008411,0.0025,0.0025,0.006
GNSS-07,15,-0.008025,-0.000632,-0.008718,0.0025,0.0025,0.006
GNSS-07,16,-0.000587,-0.003912,-0.005687,0.0025,0.0025,0.006
GNSS-07,17,-6.7e-05,0.003149,0.009147,0.0025,0.0025,0.006
GNSS-07,18,-0.009434,-0.004741,0.011479,0.0025,0.0025,0.006
GNSS-07,19,-0.004582,0.001817,-0.01018,0.0025,0.0025,0.006
GNSS-07,20,-0.004701,0.001499,-0.007107,0.0025,0.0025,0.006
GNSS-07,21,-0.000966,0.000457,0.014751,0.0025,0.0025,0.006
GNSS-07,22,0.002604,0.001063,-0.000503,0.0025,0.0025,0.006
GNSS-07,23,0.003634,-0.001018,0.008271,0.0025,0.0025,0.006
GNSS-07,24,-0.005649,-0.00256,0.001724,0.0025,0.0025,0.006
GNSS-07,25,-0.000945,0.004113,-0.008462,0.0025,0.0025,0.006
GNSS-07,26,-0.005224,0.000655,0.000626,0.0025,0.0025,0.006
GNSS-07,27,-0.001391,-0.000592,0.000984,0.0025,0.0025,0.006
GNSS-07,28,0.000822,0.004022,0.009933,0.0025,0.0025,0.006
GNSS-07,29,0.000632,-0.00302,-0.005577,0.0025,0.0025,0.006
GNSS-07,30,-0.003113,-0.005685,0.000383,0.0025,0.0025,0.006
GNSS-07,31,0.000141,-0.002021,0.013724,0.0025,0.0025,0.006
GNSS-07,32,-0.002406,0.004383,-0.016195,0.0025,0.0025,0.006
GNSS-07,33,0.002519,-0.005223,-0.001243,0.0025,0.0025,0.006
GNSS-07,34,-0.001141,0.002449,0.003209,0.0025,0.0025,0.006
GNSS-07,35,-0.0008,-0.003776,0.000389,0.0025,0.0025,0.006
GNSS-07,36,-0.004036,-0.007247,-0.005228,0.0025,0.0025,0.006
GNSS-07,37,-0.0019,-0.007116,0.003038,0.0025,0.0025,0.006
GNSS-07,38,9.2e-05,0.004362,-0.00297,0.0025,0.0025,0.006
GNSS-07,39,-0.00415,0.000843,0.001373,0.0025,0.0025,0.006
GNSS-07,40,-0.000315,-0.00236,-0.003432,0.0025,0.0025,0.006
GNSS-07,41,-0.001821,-0.000622,0.000527,0.0025,0.0025,0.006
GNSS-07,42,-0.000359,-0.001709,0.006616,0.0025,0.0025,0.006
GNSS-07,43,0.003018,0.000272,-0.002089,0.0025,0.0025,0.006
GNSS-07,44,-5.8e-05,0.003337,-0.004122,0.0025,0.0025,0.006
GNSS-07,45,0.002635,-0.001051,0.008835,0.0025,0.0025,0.006
GNSS-07,46,0.000725,1.1e-05,-0.002481,0.0025,0.0025,0.006
GNSS-07,47,-0.001759,0.005109,-0.012888,0.0025,0.0025,0.006
GNSS-07,48,-0.001827,-0.002778,0.009385,0.0025,0.0025,0.006
GNSS-07,49,-0.008059,-0.002683,0.002879,0.0025,0.0025,0.006
GNSS-07,50,-0.005276,0.005236,0.005852,0.0025,0.0025,0.006
GNSS-07,51,-0.0005,0.001059,0.003152,0.0025,0.0025,0.006
GNSS-07,52,0.000938,0.004306,-0.016984,0.0025,0.0025,0.006
GNSS-07,53,0.000898,-0.000849,-0.00057,0.0025,0.0025,0.006
GNSS-07,54,-0.002444,-0.005548,-0.001561,0.0025,0.0025,0.006
GNSS-07,55,-0.003788,-0.000656,-0.001297,0.0025,0.0025,0.006
GNSS-07,56,-0.006679,-0.00044,-0.004549,0.0025,0.0025,0.006
GNSS-07,57,0.00103,-0.003005,0.000426,0.0025,0.0025,0.006
GNSS-07,58,-0.000751,-0.002764,0.002892,0.0025,0.0025,0.006
GNSS-07,59,-0.00276,0.00174,0.00222,0.0025,0.0025,0.006
GNSS-07,60,9.7e-05,0.00293,0.000879,0.0025,0.0025,0.006
GNSS-07,61,-0.005412,-0.003061,-0.011,0.0025,0.0025,0.006
GNSS-07,62,0.002951,-0.002048,0.007139,0.0025,0.0025,0.006
GNSS-07,63,0.00129,0.000664,-0.010568,0.0025,0.0025,0.006
GNSS-07,64,0.003297,-0.004689,-0.006655,0.0025,0.0025,0.006
GNSS-07,65,0.005288,-0.001559,-7.7e-05,0.0025,0.0025,0.006
GNSS-07,66,0.003626,0.000125,-0.003903,0.0025,0.0025,0.006
GNSS-07,67,-0.002516,0.005975,0.00879,0.0025,0.0025,0.006
GNSS-07,68,0.00327,-0.002063,-0.008413,0.0025,0.0025,0.006
GNSS-07,69,0.001693,-0.000881,0.008153,0.0025,0.0025,0.006
GNSS-07,70,0.000828,2.2e-05,-0.010796,0.0025,0.0025,0.006
GNSS-07,71,-0.007133,0.000842,0.004005,0.0025,0.0025,0.006
GNSS-07,72,-0.006986,-0.003872,0.003501,0.0025,0.0025,0.006
GNSS-07,73,-0.000968,-0.006665,-0.008593,0.0025,0.0025,0.006
GNSS-07,74,-0.000124,0.00372,0.004137,0.0025,0.0025,0.006
GNSS-07,75,7.1e-05,-0.001978,-0.009295,0.0025,0.0025,0.006
GNSS-07,76,0.000561,-0.000482,-0.006223,0.0025,0.0025,0.006
GNSS-07,77,-0.00352,0.003603,-0.002175,0.0025,0.0025,0.006
GNSS-07,78,0.002502,-0.001497,0.002302,0.0025,0.0025,0.006
GNSS-07,79,-0.002198,-0.000744,0.008388,0.0025,0.0025,0.006
GNSS-07,80,0.002788,0.000297,0.021911,0.0025,0.0025,0.006
GNSS-07,81,-0.00199,0.002642,-0.000659,0.0025,0.0025,0.006
GNSS-07,82,0.000633,0.001643,-0.015655,0.0025,0.0025,0.006
GNSS-07,83,-0.007094,0.001398,-0.004916,0.0025,0.0025,0.006
GNSS-07,84,-0.002807,0.001835,-0.001316,0.0025,0.0025,0.006
GNSS-07,85,0.000636,0.001268,0.002274,0.0025,0.0025,0.006
GNSS-07,86,-0.000373,0.002274,-0.001039,0.0025,0.0025,0.006
GNSS-07,87,-0.002533,-0.001536,0.001279,0.0025,0.0025,0.006
GNSS-07,88,0.002616,-0.000909,0.010132,0.0025,0.0025,0.006
GNSS-07,89,-0.000902,0.000202,0.00412,0.0025,0.0025,0.006
GNSS-07,90,-0.007065,0.003886,-0.002572,0.0025,0.0025,0.006
GNSS-07,91,-0.005489,0.00024,0.009118,0.0025,0.0025,0.006
GNSS-07,92,-0.005387,-0.002714,-0.002002,0.0025,0.0025,0.006
GNSS-07,93,-0.000755,0.000376,0.007565,0.0025,0.0025,0.006
GNSS-07,94,0.002226,0.001151,0.002966,0.0025,0.0025,0.006
GNSS-07,95,-0.001401,-0.000788,-0.003864,0.0025,0.0025,0.006
GNSS-07,96,0.000795,-0.002511,-0.00255,0.0025,0.0025,0.006
GNSS-07,97,-0.002267,0.006444,-0.000535,0.0025,0.0025,0.006
GNSS-07,98,-0.001639,-0.001267,-0.002506,0.0025,0.0025,0.006
GNSS-07,99,-0.001501,0.002966,-0.010627,0.0025,0.0025,0.006
GNSS-07,100,0.00025,-0.000195,0.005357,0.0025,0.0025,0.006
GNSS-07,101,0.003851,0.004454,-0.006743,0.0025,0.0025,0.006
GNSS-07,102,-0.00028,-0.007653,-0.013132,0.0025,0.0025,0.006
GNSS-07,103,0.000191,0.001369,0.003547,0.0025,0.0025,0.006
GNSS-07,104,5.6e-05,0.004489,0.012335,0.0025,0.0025,0.006
GNSS-07,105,0.002017,0.004395,-0.005887,0.0025,0.0025,0.006
GNSS-07,106,-0.002889,-0.001594,-0.005512,0.0025,0.0025,0.006
GNSS-07,107,-0.005197,0.002595,-0.013208,0.0025,0.0025,0.006
GNSS-07,108,0.002074,0.001175,0.001084,0.0025,0.0025,0.006
GNSS-07,109,-0.002876,0.002273,-0.002047,0.0025,0.0025,0.006
GNSS-07,110,-0.003994,0.004703,-0.003125,0.0025,0.0025,0.006
GNSS-07,111,-0.00465,-0.006337,0.005371,0.0025,0.0025,0.006
GNSS-07,112,-0.005857,0.003927,0.017868,0.0025,0.0025,0.006
GNSS-07,113,0.002017,-0.0038,-0.004432,0.0025,0.0025,0.006
GNSS-07,114,0.000162,-0.0043,0.002488,0.0025,0.0025,0.006
GNSS-07,115,0.000247,-0.004565,0.006061,0.0025,0.0025,0.006
GNSS-07,116,0.004351,-0.002061,0.005158,0.0025,0.0025,0.006
GNSS-07,117,0.002989,-0.000294,-0.00714,0.0025,0.0025,0.006
GNSS-07,118,0.000981,-0.008039,-0.004589,0.0025,0.0025,0.006
GNSS-07,119,0.003282,0.001278,-0.011879,0.0025,0.0025,0.006
GNSS-07,120,0.001248,-0.001882,0.002818,0.0025,0.0025,0.006
